ID;Host ID;Host Since;Neighbourhood;City;State;Zipcode;Latitude;Longitude;Property Type;Room Type;Bathrooms;Bedrooms;Beds;Bed Type;Square Feet;Cleaning Fee;Availability 365;Review Scores Location;Cancellation Policy;Accommodates;Reviews per Month;Minimum Nights;Price;Monthly Price;Weekly Price;Occupancy
9586587;19303055;2014-08-01;Justicia;Madrid;Comunidad de Madrid;28004;40.42632655487228;-3.698505476631515;Apartment;Entire home/apt;2.0;2.0;2.0;Real Bed;;50.0;339.0;10.0;moderate;4.0;0.98;2.0;80.0;;;0.06938053097345133
9237168;48010985;2015-11-02;Justicia;Madrid;Comunidad de Madrid;28004;40.42378056543069;-3.697973913972878;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;57.0;10.0;flexible;2.0;4.98;1.0;31.0;;;1.0484210526315791
14053931;84306158;2016-07-17;Justicia;Madrid;Comunidad de Madrid;28004;40.42284982083334;-3.699456089373825;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;63.0;10.0;moderate;1.0;1.54;1.0;26.0;;;0.29333333333333333
16850292;112216385;2017-01-19;Justicia;Madrid;Community of Madrid;;40.42381171654274;-3.698898045567663;Apartment;Private room;1.0;;;Real Bed;;0.0;74.0;10.0;flexible;1.0;0.61;1.0;68.0;;;0.09891891891891892
14619821;90749892;2016-08-19;Justicia;Madrid;Comunidad de Madrid;28004;40.42424071621628;-3.6967406525108335;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;20.0;62.0;10.0;moderate;3.0;3.33;2.0;50.0;;;1.2890322580645162
12813470;4893141;2013-01-29;Justicia;Madrid;Comunidad de Madrid;28004;40.425850091571;-3.6956978602606383;Apartment;Private room;1.0;1.0;1.0;Real Bed;;25.0;195.0;;strict;1.0;;1.0;30.0;;;0.0
2754123;4599639;2013-01-05;Justicia;Madrid;Community of Madrid;28004;40.42278151887728;-3.6942908221111113;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;0.0;141.0;10.0;strict;4.0;0.22;3.0;82.0;1300.0;525.0;0.05617021276595745
17426368;113668394;2017-01-28;Malasana;Madrid;Comunidad de Madrid;28004;40.42291063473777;-3.705563150313005;Apartment;Private room;2.0;2.0;2.0;Real Bed;;40.0;0.0;;flexible;4.0;;2.0;25.0;;;0.0
2558321;13097473;2014-03-13;Embajadores;Madrid;Community of Madrid;28012;40.41014385068157;-3.7005191849486287;Apartment;Entire home/apt;1.0;2.0;4.0;Real Bed;;20.0;288.0;9.0;strict;4.0;3.43;2.0;49.0;999.0;;0.2858333333333334
14647341;90497929;2016-08-17;La Latina;Madrid;Comunidad de Madrid;28012;40.41035914847885;-3.7067968458169855;Other;Private room;1.0;1.0;2.0;Real Bed;;0.0;342.0;9.0;flexible;2.0;0.28;1.0;43.0;;;0.009824561403508772
14130496;85245915;2016-07-22;Embajadores;Madrid;Comunidad de Madrid;28012;40.40687563641772;-3.698083312962682;Other;Entire home/apt;1.0;3.0;5.0;Real Bed;;25.0;221.0;10.0;strict;7.0;0.77;3.0;125.0;;;0.12542986425339367
15763907;101929624;2016-10-31;Embajadores;Madrid;Comunidad de Madrid;28012;40.411351075392105;-3.6985918072996498;Apartment;Entire home/apt;3.0;3.0;5.0;Real Bed;;80.0;64.0;10.0;moderate;8.0;3.7;3.0;210.0;;;2.0812500000000003
8948488;46773436;2015-10-17;Embajadores;Madrid;Comunidad de Madrid;28012;40.40970911543494;-3.69639984404148;Apartment;Entire home/apt;1.5;1.0;1.0;Real Bed;;30.0;334.0;9.0;moderate;2.0;0.46;1.0;89.0;1900.0;700.0;0.01652694610778443
934057;3926474;2012-10-20;Embajadores;Madrid;Community of Madrid;28012;40.41267088993981;-3.704507059003129;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;0.0;40.0;71.0;10.0;flexible;3.0;0.73;3.0;75.0;1650.0;495.0;0.37014084507042255
1283931;6980058;2013-06-18;La Latina;Madrid;Community of Madrid;28005;40.40670359723186;-3.706114197558969;Apartment;Entire home/apt;1.0;1.0;1.0;Futon;;30.0;289.0;9.0;moderate;2.0;0.22;4.0;59.0;1100.0;350.0;0.036539792387543256
3093756;15731417;2014-05-19;Embajadores;Madrid;Community of Madrid;28012;40.40564838324708;-3.7016207877920073;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;0.0;0.0;;flexible;1.0;;7.0;27.0;450.0;250.0;0.0
7120227;9514089;2013-10-19;Embajadores;Madrid;Comunidad de Madrid;28012;40.41080087859927;-3.697922563280776;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;35.0;340.0;10.0;moderate;4.0;3.64;3.0;42.0;1150.0;450.0;0.38541176470588234
13248025;21949890;2014-09-30;Embajadores;Madrid;Community of Madrid;;40.40736272267185;-3.696538668429271;Apartment;Private room;2.0;1.0;2.0;Real Bed;;10.0;68.0;9.0;flexible;3.0;0.4;1.0;25.0;;;0.07058823529411766
10926925;56643633;2016-01-29;La Latina;Madrid;Comunidad de Madrid;28005;40.40998005167543;-3.707136003497376;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;30.0;347.0;10.0;moderate;2.0;0.16;1.0;55.0;;;0.00553314121037464
7959700;41980059;2015-08-20;Embajadores;Madrid;Comunidad de Madrid;28012;40.41392259914522;-3.705530251917785;Apartment;Entire home/apt;1.0;3.0;5.0;Real Bed;;30.0;75.0;10.0;flexible;8.0;4.45;2.0;94.0;2200.0;600.0;1.4240000000000002
4596183;5239042;2013-02-26;Embajadores;Madrid;Community of Madrid;28012;40.41173812408857;-3.7029173573996;Apartment;Entire home/apt;1.0;0.0;2.0;Real Bed;;20.0;270.0;9.0;moderate;4.0;2.46;3.0;50.0;;299.0;0.328
9884691;5500409;2013-03-17;La Latina;Madrid;Comunidad de Madrid;28012;40.41265125619415;-3.705917464635458;Apartment;Entire home/apt;2.0;3.0;5.0;Real Bed;;30.0;282.0;10.0;strict;6.0;3.37;1.0;150.0;;;0.14340425531914894
13871896;82042954;2016-07-06;Embajadores;Madrid;Comunidad de Madrid;28012;40.40905019165716;-3.697580124022192;Apartment;Entire home/apt;1.0;1.0;1.0;Pull out Sofa;;0.0;0.0;9.0;flexible;3.0;1.16;1.0;30.0;;;1.3920001392000136e-06
1458472;5500409;2013-03-17;La Latina;Madrid;Community of Madrid;28005;40.41112947500099;-3.708047584902519;Apartment;Entire home/apt;1.0;3.0;5.0;Real Bed;;25.0;308.0;10.0;strict;6.0;5.03;1.0;126.0;;;0.19597402597402597
16861573;112345259;2017-01-20;Embajadores;Madrid;Comunidad de Madrid;28012;40.409762239894434;-3.6988741601026778;Apartment;Entire home/apt;1.0;0.0;1.0;Real Bed;;20.0;160.0;10.0;flexible;2.0;3.16;2.0;45.0;;;0.47400000000000003
9124408;36348651;2015-06-21;Embajadores;Madrid;Comunidad de Madrid;28012;40.411399727537145;-3.7014467543886487;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;362.0;10.0;flexible;2.0;0.23;1.0;45.0;;;0.007624309392265194
7943964;21514948;2014-09-19;La Latina;Madrid;Comunidad de Madrid;28005;40.40896511082217;-3.708517993917433;Apartment;Entire home/apt;2.0;3.0;5.0;Real Bed;;50.0;317.0;10.0;strict;7.0;0.33;2.0;165.0;;;0.02498422712933754
15326674;68403270;2016-04-22;Embajadores;Madrid;Comunidad de Madrid;28012;40.4106521082049;-3.704561885508836;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;10.0;250.0;9.0;moderate;2.0;6.65;1.0;50.0;;;0.31920000000000004
11643280;40573082;2015-08-05;Embajadores;Madrid;Comunidad de Madrid;28012;40.411934216000326;-3.6999482346664423;House;Entire home/apt;1.0;2.0;1.0;Real Bed;;20.0;286.0;10.0;flexible;2.0;0.48;1.0;53.0;900.0;300.0;0.02013986013986014
17017812;42006672;2015-08-20;Embajadores;Madrid;Comunidad de Madrid;28012;40.40726685575625;-3.700791104335509;Apartment;Entire home/apt;1.0;2.0;3.0;Real Bed;;0.0;342.0;10.0;strict;4.0;0.73;3.0;83.0;;;0.07684210526315789
12101328;1384218;2011-11-08;La Latina;Madrid;Comunidad de Madrid;28005;40.4058911938078;-3.704339861402785;Apartment;Entire home/apt;1.0;3.0;4.0;Real Bed;;15.0;29.0;10.0;flexible;5.0;0.82;3.0;70.0;;;1.0179310344827586
17340985;117122425;2017-02-19;Embajadores;Madrid;Comunidad de Madrid;28012;40.40755256850714;-3.6998941473333273;Apartment;Private room;1.0;1.0;1.0;Real Bed;;5.0;70.0;10.0;flexible;2.0;3.0;2.0;23.0;;;1.0285714285714285
13569570;21949890;2014-09-30;Embajadores;Madrid;Comunidad de Madrid;28012;40.40708747315848;-3.697640053272696;Apartment;Private room;2.0;1.0;1.0;Real Bed;;20.0;263.0;10.0;moderate;2.0;0.9;1.0;19.0;;;0.04106463878326996
15994331;54310958;2016-01-12;Embajadores;Madrid;Comunidad de Madrid;28012;40.41233946939376;-3.703593436204012;Apartment;Entire home/apt;2.0;0.0;3.0;Real Bed;;37.0;301.0;10.0;strict;4.0;1.13;2.0;133.0;;;0.09009966777408637
16027015;53295015;2016-01-04;Embajadores;Madrid;Community of Madrid;28005;40.4088220930883;-3.709241862752766;Apartment;Entire home/apt;1.0;3.0;6.0;Real Bed;;15.0;295.0;9.0;strict;6.0;2.94;2.0;86.0;;;0.2391864406779661
4394265;22810805;2014-10-21;La Latina;Madrid;Community of Madrid;28005;40.40808776792244;-3.710104095735627;Apartment;Entire home/apt;1.5;2.0;3.0;Real Bed;;20.0;0.0;9.0;moderate;4.0;0.11;2.0;85.0;;580.0;2.6400002640000265e-07
6851621;35901873;2015-06-15;La Latina;Madrid;Comunidad de Madrid;28005;40.40746278661913;-3.705036625908616;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;20.0;0.0;;moderate;3.0;;5.0;50.0;;;0.0
13568498;50276797;2015-12-01;Embajadores;Madrid;Comunidad de Madrid;28012;40.41095403209987;-3.706175229233665;House;Private room;1.5;1.0;2.0;Real Bed;;20.0;0.0;;flexible;2.0;;15.0;18.0;;;0.0
17959910;5100094;2013-02-15;La Latina;Madrid;Comunidad de Madrid;28005;40.409593380667154;-3.7088881982769615;Apartment;Shared room;1.0;1.0;1.0;Real Bed;;0.0;87.0;;flexible;2.0;;1.0;28.0;;;0.0
6980381;13019936;2014-03-11;Embajadores;Madrid;Comunidad de Madrid;28012;40.41075984268548;-3.701595349755369;Apartment;Private room;1.0;1.0;1.0;Real Bed;;10.0;339.0;10.0;strict;2.0;0.59;1.0;32.0;900.0;170.0;0.02088495575221239
13662304;30256733;2015-03-30;Cortes;Madrid;Comunidad de Madrid;28012;40.41280516877032;-3.697031909559008;Apartment;Entire home/apt;1.0;0.0;1.0;Pull out Sofa;;15.0;317.0;10.0;moderate;2.0;4.81;2.0;47.0;;;0.3641640378548896
8607519;41633971;2015-08-16;Cortes;Madrid;Comunidad de Madrid;28014;40.41222497707655;-3.6968409652810856;House;Private room;1.0;1.0;1.0;Real Bed;;0.0;323.0;10.0;strict;2.0;1.74;2.0;42.0;;;0.12928792569659442
15719726;101547876;2016-10-27;Cortes;Madrid;Comunidad de Madrid;28014;40.4120993460278;-3.696048376187763;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;0.0;0.0;10.0;strict;2.0;2.43;2.0;35.0;;;5.832000583200059e-06
5132517;26532711;2015-01-22;Cortes;Madrid;Comunidad de Madrid;28014;40.41212013400387;-3.696957382602052;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;30.0;97.0;10.0;strict;3.0;1.69;5.0;68.0;1350.0;450.0;1.0453608247422679
13091807;21137168;2014-09-09;Malasana;Madrid;Comunidad de Madrid;28004;40.42669429501729;-3.7077269141493687;Apartment;Private room;1.0;2.0;1.0;Real Bed;;0.0;281.0;10.0;strict;2.0;1.82;7.0;39.0;;;0.5440569395017794
14921660;37062107;2015-06-29;Universidad;Madrid;Comunidad de Madrid;28004;40.422899873567154;-3.702823004537685;House;Entire home/apt;1.0;1.0;2.0;Real Bed;;25.0;285.0;10.0;strict;4.0;6.38;2.0;69.0;;;0.5372631578947369
16052952;24847782;2014-12-15;Universidad;Madrid;Comunidad de Madrid;28015;40.42614276588544;-3.708340911753629;Other;Private room;1.0;1.0;2.0;Real Bed;;0.0;337.0;8.0;flexible;2.0;0.95;1.0;36.0;;;0.03382789317507418
12765287;2501740;2012-05-30;Malasana;Madrid;Comunidad de Madrid;28015;40.427607023453646;-3.7077601454290297;Loft;Entire home/apt;1.0;0.0;1.0;Real Bed;;15.0;281.0;10.0;strict;2.0;0.57;1.0;55.0;;;0.024341637010676157
13134402;42313458;2015-08-23;Universidad;Madrid;Comunidad de Madrid;;40.426048550338045;-3.7058642067048986;House;Entire home/apt;1.0;2.0;3.0;Real Bed;;15.0;0.0;10.0;moderate;4.0;0.98;1.0;83.0;;;1.1760001176000118e-06
14040545;21485458;2014-09-18;Malasana;Madrid;Comunidad de Madrid;28004;40.42480920504724;-3.7070850612767487;Apartment;Entire home/apt;1.0;2.0;2.0;Real Bed;;90.0;332.0;;moderate;5.0;0.81;1.0;43.0;;;0.029277108433734943
2061480;10550853;2013-12-10;Universidad;Madrid;Community of Madrid;;40.42341219822783;-3.7087325057076286;Apartment;Entire home/apt;1.0;1.0;4.0;Real Bed;;15.0;288.0;10.0;moderate;4.0;3.82;5.0;59.0;1499.0;395.0;0.7958333333333333
15630333;99519689;2016-10-13;Malasana;Madrid;Comunidad de Madrid;28004;40.420881786952506;-3.7028352756040737;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;35.0;50.0;10.0;strict;2.0;3.21;3.0;80.0;;;2.3112
5240343;27120424;2015-02-02;Malasana;Madrid;Comunidad de Madrid;28004;40.42424465272706;-3.703622652347974;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;20.0;338.0;10.0;moderate;4.0;1.8;1.0;75.0;;;0.06390532544378699
6579689;353616;2011-01-19;Malasana;Madrid;Comunidad de Madrid;28004;40.42612795596239;-3.706819773407473;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;0.0;111.0;9.0;moderate;3.0;0.63;4.0;65.0;1200.0;430.0;0.2724324324324324
15651554;94085556;2016-09-07;Malasana;Madrid;Comunidad de Madrid;28004;40.42841004048799;-3.704405301056669;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;12.0;330.0;10.0;moderate;2.0;4.76;2.0;40.0;;;0.34618181818181815
120762;606925;2011-05-20;Malasana;Madrid;Madrid;28004;40.423813894786136;-3.70570659303907;Apartment;Private room;1.0;1.0;1.0;Real Bed;861.0;20.0;357.0;10.0;strict;2.0;2.67;1.0;30.0;;;0.08974789915966386
17845915;35619547;2015-06-12;Malasana;Madrid;Comunidad de Madrid;28004;40.42231852103792;-3.706111751599317;House;Private room;1.0;1.0;1.0;Real Bed;;10.0;81.0;;flexible;1.0;;1.0;25.0;;;0.0
9483963;49155307;2015-11-16;Universidad;Madrid;Comunidad de Madrid;28004;40.424561994741815;-3.704756586991385;House;Entire home/apt;2.0;3.0;4.0;Real Bed;;50.0;328.0;10.0;moderate;6.0;3.34;2.0;150.0;;;0.24439024390243902
7423265;8999371;2013-09-23;Malasana;Madrid;Comunidad de Madrid;28004;40.42068742811263;-3.702995337409588;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;35.0;301.0;10.0;moderate;4.0;3.17;3.0;75.0;;480.0;0.37913621262458475
6336277;32989497;2015-05-09;Sol;Madrid;Comunidad de Madrid;28012;40.41566298723097;-3.7076244830348206;Apartment;Entire home/apt;1.0;2.0;3.0;Real Bed;;30.0;328.0;10.0;moderate;3.0;2.3;2.0;105.0;2000.0;600.0;0.16829268292682925
2144000;10940437;2014-01-01;Sol;Madrid;Community of Madrid;;40.41453688584697;-3.707878411381383;Bed & Breakfast;Shared room;1.0;1.0;8.0;Real Bed;;0.0;354.0;10.0;moderate;8.0;1.58;1.0;22.0;;;0.05355932203389831
9776551;7901550;2013-08-02;Sol;Madrid;Comunidad de Madrid;28013;40.41817059033813;-3.706069575974981;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;0.0;10.0;flexible;1.0;0.06;3.0;18.0;;;2.1600002160000217e-07
5449176;27526991;2015-02-10;Sol;Madrid;Comunidad de Madrid;28012;40.41392171630543;-3.707617681693143;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;35.0;130.0;10.0;strict;4.0;1.84;1.0;59.0;;;0.16984615384615387
16424195;8022143;2013-08-08;Sol;Madrid;Comunidad de Madrid;28012;40.41517686448913;-3.705434187812017;Apartment;Private room;1.0;2.0;1.0;Real Bed;;10.0;0.0;;flexible;2.0;0.27;2.0;30.0;;;6.480000648000065e-07
8284728;15233548;2014-05-07;Sol;Madrid;Comunidad de Madrid;28013;40.4179748495806;-3.706179972070154;Apartment;Entire home/apt;1.0;2.0;5.0;Real Bed;;30.0;294.0;10.0;strict;7.0;4.06;2.0;90.0;2604.0;738.0;0.3314285714285714
2441722;12481365;2014-02-22;Sol;Madrid;Community of Madrid;28012;40.41529696966758;-3.705975843819681;Apartment;Entire home/apt;1.0;1.0;3.0;Real Bed;;30.0;298.0;10.0;strict;6.0;4.51;2.0;85.0;1495.0;;0.3632214765100671
9767399;2864064;2012-07-08;Sol;Madrid;Comunidad de Madrid;28013;40.4180913924984;-3.703519758998687;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;30.0;99.0;10.0;strict;4.0;5.5;1.0;77.0;;;0.6666666666666666
6600307;19821944;2014-08-11;Imperial;Madrid;Comunidad de Madrid;28005;40.41290513732776;-3.72013918283744;Apartment;Entire home/apt;1.0;2.0;2.0;Real Bed;;18.0;130.0;9.0;strict;4.0;3.0;3.0;53.0;;;0.8307692307692308
17508784;24983572;2014-12-18;Acacias;Madrid;Comunidad de Madrid;;40.40019477316287;-3.7123710950379207;Condominium;Private room;1.0;1.0;1.0;Real Bed;;5.0;32.0;10.0;flexible;1.0;1.0;1.0;19.0;;;0.375
13653401;15872130;2014-05-22;Acacias;Madrid;Comunidad de Madrid;28045;40.400198603673616;-3.700721348100291;Apartment;Private room;2.0;1.0;1.0;Real Bed;;10.0;0.0;10.0;flexible;2.0;0.11;1.0;30.0;;;1.3200001320000133e-07
15886712;103024185;2016-11-08;Arganzuela;Madrid;Comunidad de Madrid;28005;40.40487642584403;-3.70526541623852;Apartment;Private room;0.0;1.0;2.0;Real Bed;;0.0;167.0;10.0;moderate;2.0;1.96;2.0;24.0;;;0.2816766467065868
17555159;25092301;2014-12-22;Acacias;Madrid;Comunidad de Madrid;28005;40.40546524028974;-3.7069772477785694;House;Private room;1.0;1.0;1.0;Real Bed;;20.0;71.0;;moderate;1.0;;2.0;19.0;;;0.0
16641169;109960052;2017-01-05;Palos do Moguer;Madrid;Comunidad de Madrid;28045;40.401941595308;-3.698193693922669;Condominium;Private room;1.0;1.0;1.0;Real Bed;;0.0;229.0;10.0;moderate;2.0;4.62;2.0;30.0;;;0.48419213973799125
17484949;116722009;2017-02-16;Atocha;Madrid;Comunidad de Madrid;28012;40.40819931340224;-3.691623098671609;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;43.0;;flexible;1.0;;1.0;70.0;;;0.0
13010527;16695714;2014-06-12;Pacifico;Madrid;Comunidad de Madrid;28007;40.40671623549124;-3.6784125778243633;Bed & Breakfast;Private room;1.0;1.0;1.0;Real Bed;;0.0;42.0;10.0;flexible;1.0;1.49;2.0;29.0;480.0;145.0;0.8514285714285714
676566;3317937;2012-08-20;Pacifico;Madrid;Comunidad de Madrid;28007;40.40392112187946;-3.681468679993115;Apartment;Entire home/apt;1.0;2.0;3.0;Real Bed;1184.0;0.0;312.0;9.0;moderate;4.0;0.73;3.0;77.0;1999.0;499.0;0.08423076923076923
8607022;7576804;2013-07-18;Pacifico;Madrid;Comunidad de Madrid;28007;40.40413506189281;-3.6802821053783736;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;0.0;281.0;8.0;moderate;3.0;0.6;2.0;90.0;;510.0;0.05124555160142348
17003082;10154074;2013-11-20;Pacifico;Madrid;Comunidad de Madrid;28007;40.40416892090805;-3.6779965853259857;Apartment;Private room;2.0;1.0;1.0;Real Bed;;0.0;104.0;;moderate;1.0;;3.0;18.0;;;0.0
14971243;94301021;2016-09-09;Pacifico;Madrid;Comunidad de Madrid;28007;40.40546746058792;-3.680780057958489;Condominium;Private room;1.0;1.0;1.0;Real Bed;;5.0;23.0;10.0;flexible;2.0;5.14;1.0;24.0;;;2.6817391304347824
13488516;10154074;2013-11-20;Pacifico;Madrid;Comunidad de Madrid;28007;40.40408966668243;-3.6773713548979994;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;143.0;9.0;moderate;1.0;3.38;2.0;17.0;;;0.5672727272727273
18039199;124105329;2017-04-03;Pacifico;Madrid;Comunidad de Madrid;28007;40.405331600574215;-3.676645303088352;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;4.0;;moderate;1.0;;1.0;25.0;;;0.0
14480960;87522188;2016-08-02;Adelfas;Madrid;Comunidad de Madrid;28007;40.40074807531348;-3.671711668714286;Apartment;Shared room;1.0;1.0;2.0;Real Bed;;0.0;279.0;;strict;2.0;;1.0;24.0;;;0.0
11438088;60041546;2016-02-23;Adelfas;Madrid;Comunidad de Madrid;28007;40.40254117215133;-3.6683504836150647;Apartment;Entire home/apt;1.0;0.0;1.0;Real Bed;;0.0;1.0;;moderate;3.0;;2.0;49.0;;;0.0
9771198;50379965;2015-12-02;Estrella;Madrid;Comunidad de Madrid;;40.41708736791933;-3.668774334790352;House;Private room;1.0;1.0;1.0;Real Bed;;0.0;365.0;;flexible;1.0;;1.0;29.0;;;0.0
3897893;20181187;2014-08-17;Ibiza;Madrid;Comunidad de Madrid;28009;40.41599214635113;-3.6773464746149194;Apartment;Entire home/apt;1.0;2.0;2.0;Real Bed;;30.0;217.0;10.0;flexible;3.0;1.93;3.0;65.0;1600.0;;0.32018433179723504
15004131;2626919;2012-06-13;Ibiza;Madrid;Comunidad de Madrid;28009;40.41904596474697;-3.673297510084954;Apartment;Private room;2.0;1.0;1.0;Real Bed;;0.0;132.0;10.0;strict;1.0;2.36;3.0;26.0;;;0.6436363636363637
4009274;20678105;2014-08-29;Jeronimos;Madrid;Community of Madrid;28014;40.40840433765019;-3.6851864595787536;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;0.0;5.0;10.0;moderate;3.0;0.23;3.0;95.0;;;1.6560000000000001
6272509;32596071;2015-05-04;Jeronimos;Madrid;Comunidad de Madrid;28009;40.41773640984809;-3.6793210149072055;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;10.0;0.0;;flexible;2.0;;1.0;50.0;;;0.0
16403148;107463526;2016-12-16;Sol;Madrid;Comunidad de Madrid;28012;40.41667282962277;-3.701232566259269;Apartment;Entire home/apt;1.0;2.0;3.0;Real Bed;;0.0;72.0;10.0;flexible;6.0;1.54;2.0;100.0;;;0.5133333333333333
15145713;34217435;2015-05-25;Sol;Madrid;Comunidad de Madrid;28013;40.41634888999691;-3.7058729970610433;Other;Entire home/apt;1.0;1.0;1.0;Pull out Sofa;;35.0;224.0;10.0;strict;4.0;1.97;1.0;59.0;;;0.10553571428571429
9182042;40877988;2015-08-08;Sol;Madrid;Comunidad de Madrid;28012;40.41563270229837;-3.7061028970302416;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;30.0;314.0;10.0;moderate;4.0;5.63;1.0;75.0;1500.0;400.0;0.2151592356687898
6030372;22513755;2014-10-14;Sol;Madrid;Comunidad de Madrid;28013;40.41943184053042;-3.701323011464341;Apartment;Entire home/apt;1.0;0.0;2.0;Real Bed;;30.0;216.0;9.0;moderate;4.0;0.14;4.0;65.0;1500.0;500.0;0.031111111111111114
8627059;1899974;2012-03-11;Sol;Madrid;Comunidad de Madrid;28005;40.41434919539181;-3.7074366479428313;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;25.0;308.0;10.0;flexible;4.0;3.34;3.0;90.0;1600.0;500.0;0.3903896103896104
9752728;11479457;2014-01-20;Sol;Madrid;Comunidad de Madrid;28013;40.41946451359498;-3.700466018393077;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;45.0;301.0;10.0;strict;3.0;2.14;3.0;100.0;;;0.25594684385382055
16612883;3233170;2012-08-12;Sol;Madrid;Comunidad de Madrid;28013;40.41906115280245;-3.701277878549469;Apartment;Entire home/apt;2.0;2.0;4.0;Real Bed;;0.0;261.0;10.0;flexible;6.0;4.29;3.0;155.0;;;0.5917241379310345
15318081;2499030;2012-05-30;Sol;Madrid;Comunidad de Madrid;28012;40.41514036879173;-3.7029801634447055;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;0.0;194.0;10.0;flexible;2.0;1.32;2.0;75.0;;;0.16329896907216496
4743882;24351256;2014-12-01;Sol;Madrid;Comunidad de Madrid;28013;40.41854722020092;-3.703493584452863;Apartment;Private room;1.0;1.0;1.0;Real Bed;;30.0;90.0;9.0;moderate;2.0;0.22;1.0;60.0;;250.0;0.029333333333333336
3859355;15258781;2014-05-08;Sol;Madrid;Community of Madrid;28013;40.41980448587002;-3.7024833135611046;Apartment;Private room;2.0;1.0;1.0;Real Bed;;15.0;311.0;;strict;1.0;;10.0;15.0;;;0.0
17783553;22228732;2014-10-07;Sol;Madrid;Madrid;28005;40.41653501421519;-3.704243129759456;Apartment;Private room;1.0;1.0;1.0;Real Bed;;5.0;316.0;;moderate;2.0;;1.0;35.0;;;0.0
5111331;7746124;2013-07-26;Sol;Madrid;Comunidad de Madrid;28005;40.41599573594582;-3.707681657568294;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;40.0;87.0;10.0;moderate;2.0;1.21;2.0;140.0;;;0.33379310344827584
2156258;1650712;2012-01-25;Sol;Madrid;Community of Madrid;28013;40.4165206599291;-3.7072560887867865;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;40.0;0.0;10.0;strict;4.0;0.46;2.0;85.0;1800.0;535.0;1.1040001104000112e-06
12109725;3719521;2012-09-30;Arapiles;Madrid;Comunidad de Madrid;28015;40.4359641172148;-3.705572513795453;Apartment;Entire home/apt;1.0;2.0;4.0;Real Bed;;30.0;360.0;9.0;strict;6.0;0.5;3.0;49.0;;;0.05
7108690;37222676;2015-07-01;Arapiles;Madrid;Comunidad de Madrid;28015;40.43637485853099;-3.709002554120063;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;0.0;0.0;10.0;strict;2.0;1.06;3.0;65.0;;;3.816000381600038e-06
14833545;1408525;2011-11-15;Arapiles;Madrid;Comunidad de Madrid;28015;40.43806589563784;-3.7047341828500655;Apartment;Entire home/apt;1.5;2.0;2.0;Real Bed;;49.0;329.0;10.0;flexible;4.0;0.67;4.0;90.0;;;0.09775075987841947
15390153;5081592;2013-02-14;Arapiles;Madrid;Comunidad de Madrid;28003;40.43738255300092;-3.708057325850878;Apartment;Entire home/apt;1.0;3.0;4.0;Real Bed;;60.0;3.0;;strict;4.0;;3.0;147.0;;;0.0
12214374;49772159;2015-11-24;Arapiles;Madrid;Comunidad de Madrid;28015;40.4319277293448;-3.71079314380813;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;20.0;26.0;9.0;strict;2.0;1.15;15.0;65.0;1351.0;380.0;7.961538461538462
6092979;23024157;2014-10-27;Arapiles;Madrid;Comunidad de Madrid;28015;40.436510463698006;-3.709868385091176;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;35.0;358.0;9.0;strict;2.0;1.13;1.0;29.0;;;0.03787709497206704
